-2.979470, 5.944290, 1.497825, -0.107981, -0.119650, -0.022444
-5.458394, 9.669106, 2.606674, -0.480377, -0.450155, -0.281425
-8.003181, 11.282843, 3.609911, -1.199358, -1.063965, -0.818160
-8.632435, 11.435688, 4.676307, -1.067037, -0.694818, -0.634793
-9.039901, 9.536877, 5.739354, -1.035324, -0.665829, -0.576614
-8.141804, 6.239690, 6.979714, -0.477599, -0.135486, 0.079326
-8.264359, 2.684303, 7.903656, -0.664768, -0.331020, 0.046392
-7.685738, -0.258807, 8.478658, -0.525704, -0.104365, 0.442842
-7.282084, -2.827746, 9.046062, -0.107409, -0.111262, 0.467934
-5.895741, -3.534477, 9.168894, 0.792722, 0.536169, 0.888428
-5.853596, -4.178729, 9.259468, 1.093141, 0.599768, 0.717419
-5.191877, -3.821018, 9.359468, 1.615665, 1.065958, 0.891475
-5.705866, -3.859516, 8.751237, 1.488709, 0.964847, 0.221744
-5.146832, -3.267047, 7.326403, 1.639924, 1.308159, -0.116383
-5.141558, -3.581964, 5.815846, 1.246787, 1.052600, -0.960114
-4.147994, -3.105307, 4.513309, 1.291316, 1.520779, -0.903877
-6.769468, -2.806833, 3.792621, 1.014111, 0.754459, -1.819458
-8.177830, -1.842848, 3.762286, 1.297000, 0.651057, -1.776222
-10.414875, -2.032754, 3.853627, 1.149906, 0.189543, -2.220470
-11.177736, -2.003679, 4.321800, 1.141825, 0.443051, -2.019347
-13.051865, -2.672889, 3.958009, 0.562770, 0.394559, -2.587981
-13.877853, -2.672877, 3.248157, 0.325733, 0.965400, -2.529018
-15.822095, -3.382454, 2.081791, -0.332043, 0.880005, -3.125746
-16.087694, -3.007036, 1.462409, -0.296087, 1.414732, -2.857444
-17.191969, -1.390994, 2.153931, -1.151529, 1.251793, -3.958727
-15.577456, 0.869211, 3.386888, -1.093261, 1.502515, -3.951669
-15.508566, 2.197843, 4.282619, -1.589299, 1.229590, -4.446551
-14.395200, 3.314423, 5.179271, -1.349396, 1.381696, -4.171272
-14.244654, 4.076240, 5.538651, -1.896595, 1.118028, -4.164135
-12.020634, 4.980273, 5.561570, -1.675263, 1.063311, -3.366491
-11.107391, 5.477767, 5.119733, -2.063324, 0.597098, -3.245941
-8.975527, 6.044484, 4.792721, -1.428350, 0.426753, -2.319116
-11.225113, 5.321145, 3.419190, -2.095485, -0.000541, -1.574515
-11.649513, 4.707886, 2.563604, -1.878764, -0.039573, -0.061608
-13.352930, 4.331906, 1.564902, -2.145619, -0.566750, 0.630013
-13.391167, 4.123564, 1.279207, -1.873897, -0.700878, 1.436627
-14.585146, 3.936051, 0.586772, -2.195761, -1.434194, 1.516517
-13.771856, 3.606865, -0.209071, -1.932852, -2.021003, 1.995293
-14.099411, 3.003742, -1.690990, -2.530513, -2.952179, 1.776117
-12.909700, 2.827660, -2.454897, -2.277097, -3.046434, 2.178445
-12.594484, 2.319982, -3.117360, -2.569335, -3.911258, 1.326765
-10.687526, 2.129610, -2.654048, -1.865630, -3.637382, 1.400926
-10.917694, 1.485814, -2.768901, -2.076201, -4.086710, 1.355042
-10.358902, 1.520859, -2.441017, -1.561283, -3.806803, 2.042531
-11.369466, 1.302174, -2.645444, -1.666944, -3.849910, 2.299611
-10.902736, 1.263945, -2.418683, -1.150917, -3.004851, 3.000383
-11.422434, 0.627746, -2.944690, -1.514171, -3.006594, 3.092793
-10.441767, 0.663905, -2.695124, -1.120717, -2.197840, 3.725312
-11.567702, 0.866248, -3.932298, -1.631525, -2.590001, 2.597504
-10.902472, 1.797561, -3.800719, -1.359116, -2.215095, 2.115020
-11.517977, 2.105259, -4.188765, -1.778349, -2.597376, 1.287417
-11.199121, 2.501605, -3.508733, -1.633603, -2.489274, 1.129860
-11.853170, 2.396768, -3.293142, -2.231875, -2.992837, 0.531325
-10.704716, 2.565569, -1.980769, -2.152616, -2.805434, 0.380799
-10.677260, 2.331786, -1.438744, -2.678552, -3.081769, -0.377413
-9.183445, 2.623979, -0.157033, -2.250836, -2.485519, -0.236313
-9.333385, 2.825070, 0.802777, -3.128494, -3.671675, 0.126150
-8.083347, 3.544300, 2.291569, -2.697953, -3.831643, 1.047655
-8.010038, 4.068889, 3.040057, -2.783608, -4.661516, 1.378098
-7.210195, 4.816749, 3.944458, -2.281633, -4.616038, 1.803339
-7.178306, 5.297908, 3.935478, -2.418444, -5.175339, 1.719881
-5.894143, 5.909890, 4.326131, -1.959476, -4.737691, 1.677689
-5.434468, 5.923579, 4.239495, -1.957871, -5.057738, 1.110325
-4.205584, 6.163617, 4.751160, -1.186314, -4.584737, 0.944669
-4.996843, 5.351833, 4.573819, -1.480531, -3.097310, 0.761426
-5.113773, 4.879890, 4.816688, -1.100277, -1.186705, 1.173731
-6.372262, 4.504005, 4.798501, -1.227623, -0.461256, 1.222276
-6.796478, 4.443420, 4.976013, -0.989221, 0.095621, 1.491689
-7.929195, 4.568560, 4.767019, -1.422141, -0.446261, 1.184091
-8.099735, 4.525766, 4.280280, -1.428171, -0.620180, 1.090433
-9.144459, 4.227297, 3.435168, -1.880592, -1.241570, 0.461518
-9.032402, 4.127509, 3.121251, -1.398009, -1.025670, 0.373002
