-4.498470, 0.717034, -2.204405, -0.628786, -1.644272, -2.343524
-5.277176, 2.831795, -1.184022, 0.233294, -0.997198, -1.866387
-5.648361, 3.424092, -0.605751, -0.111097, -1.106122, -1.573998
-6.065391, 4.449379, 0.763588, -0.594419, -1.033781, -0.906684
-7.272202, 6.192669, 2.070452, -0.708311, -0.728054, -0.457618
-7.807751, 6.581487, 2.374876, -0.971604, -0.686545, -0.536231
-7.762444, 5.277102, 1.705049, -1.881502, -0.860981, -1.104443
-7.601212, 2.511549, 1.549492, -3.111706, -1.757799, -2.013205
-7.691989, 2.449512, 2.113267, -3.064641, -1.481113, -2.245984
-6.794663, 2.918758, 3.052232, -1.962400, -0.439426, -1.677106
-5.265024, 1.871101, 2.908154, -0.827788, 0.352044, -0.673787
-3.101218, 1.010642, 2.966701, -0.554221, 0.294156, -0.016497
-2.956731, 2.058757, 4.633259, -0.035037, 0.939243, 0.328285
-3.121041, 2.333827, 4.459348, -0.229989, 0.533357, -0.319850
-3.418912, 2.119305, 2.107859, -0.475971, -0.237021, -0.833785
-6.534124, 3.410218, -2.952955, -1.230539, -1.993411, -1.106488
-5.791127, 4.738842, -3.845674, -0.090734, -1.866601, -1.123737
-4.246800, 5.639060, -3.508352, 0.741122, -1.209835, -0.594174
-3.183045, 6.302809, -2.570036, 0.376958, -0.944495, -0.476247
-3.570971, 8.615669, -0.351668, -0.587027, -1.525900, -0.559381
-4.784103, 12.279154, 2.681692, -0.588772, -1.423288, -0.942802
-5.780100, 13.328436, 3.870847, -1.195031, -2.008150, -1.497450
-6.443223, 11.633192, 5.217968, -1.672250, -2.065426, -2.009475
-7.703696, 8.273543, 7.831942, -2.349645, -0.467695, -1.160636
-7.096143, 6.815220, 9.499927, -1.766649, 0.406922, -1.556737
-4.906428, 6.360415, 10.065377, -0.908268, 0.967687, -1.150725
-3.745486, 2.876245, 7.920825, 0.635826, 1.185581, -0.576973
-4.009901, -2.173169, 4.808617, 2.410733, 1.811150, -0.894973
-6.329282, -1.919859, 5.242055, 4.346373, 3.723435, -0.068383
-7.184198, -2.435680, 4.896692, 4.408767, 4.226707, -0.181681
-7.745104, -3.899867, 3.900952, 3.206501, 3.691815, -0.715975
-6.728388, -8.814913, 2.916965, 1.358528, 2.796273, -1.201014
-6.929843, -7.476839, 3.411190, 2.372915, 2.879914, -1.283931
-6.635690, -5.627497, 3.481231, 3.368720, 2.983918, -0.792959
-5.872788, -3.299898, 1.930968, 1.939637, 2.115705, -0.799786
-6.525693, -1.195311, -0.949012, -1.315466, 1.035279, -1.023546
-9.355338, -0.643745, -0.833060, -2.393656, 2.246979, -0.921119
-10.976290, -1.006543, -0.893103, -3.235291, 2.157652, -1.607799
-11.891273, -1.819206, -1.235050, -3.595387, 1.003444, -1.606615
-12.206484, -2.483918, -1.843556, -3.253615, -0.208278, -0.928444
-10.416279, -3.703553, -1.505668, -2.469349, 0.801834, 0.442594
-7.485357, -3.689919, -0.622686, -1.269496, 1.817499, 1.561778
-4.290036, -1.326359, 0.356153, -0.096440, 1.633934, 2.180086
-2.100398, 3.880140, 1.650320, 0.677668, -0.041206, 2.109907
-2.698375, 9.244911, 3.148044, 0.953013, -0.650334, 1.863298
-3.720555, 10.711287, 3.431649, 0.761649, -1.880860, 0.755787
-5.501448, 9.644567, 3.561804, -0.038715, -3.078537, -0.387132
-8.871073, 4.896928, 5.400541, -1.083886, -3.319558, 0.066645
-9.901221, 2.991729, 6.972869, 0.212785, -3.079206, 1.095602
-8.288181, 2.319986, 7.508016, 1.007566, -2.313039, 1.909275
-5.043129, 1.335593, 5.575438, 0.637514, -1.750995, 1.828502
-2.428515, 0.074969, 2.601364, -1.297458, -2.122790, 0.764021
-1.689633, 2.607185, 2.302515, -1.947224, -2.710078, 1.225039
-2.325902, 3.195801, 1.780621, -2.801116, -3.059215, 0.961397
-3.605481, 3.384459, 1.183078, -3.239479, -3.445570, 0.218694
-5.387701, 3.553956, 2.262197, -2.730838, -3.354948, -0.648386
-6.660756, 1.591820, 3.304372, -2.472543, -3.933262, -0.218772
-7.013509, 0.464825, 4.053187, -1.551664, -3.622362, 0.855288
-6.491582, -2.616112, 2.866666, -0.924745, -2.931223, 0.565413
