-3.978963, -1.535280, -1.224514, -1.942964, -1.516878, -1.896658
-4.543483, -0.629040, -0.485490, -1.194787, -1.177506, -1.352417
-5.559770, 0.666571, -0.166753, -1.123063, -1.299245, -1.310230
-7.525654, 3.640659, 0.957782, -1.187476, -1.165487, -1.207745
-9.871016, 5.763796, 2.151357, -1.408430, -0.852907, -1.187664
-10.971216, 6.206287, 2.462990, -1.632013, -0.755737, -1.326366
-10.450672, 5.464723, 2.184358, -1.888027, -1.097082, -1.372903
-9.218212, 3.986163, 2.132406, -2.235271, -1.408084, -1.305606
-7.983830, 3.895999, 2.460275, -1.879612, -1.513100, -1.717589
-6.396188, 4.283974, 2.979637, -1.026212, -1.177518, -1.265130
-4.677037, 2.757765, 1.897032, 0.012054, -0.693217, -0.508493
-4.651333, -0.377091, -0.373275, 0.325505, -0.311299, -0.038037
-7.087728, -0.652884, -1.248553, 0.722504, 0.633540, 0.254417
-8.854710, -1.148037, -1.972773, -0.052301, 0.794879, -0.315298
-9.977983, -1.912310, -2.226437, -1.277838, 0.245017, -0.907358
-12.245186, -1.928583, -1.083078, -2.741542, -0.380896, -1.101642
-10.426542, -3.012014, 2.451345, -2.744233, -0.686011, -1.240054
-7.806996, -3.054111, 5.044041, -2.230481, -0.629036, -0.918913
-4.771599, -2.229249, 4.836553, -1.836265, -0.506104, -0.887075
-2.615226, -1.429772, 2.011609, -1.944404, -0.685735, -1.170079
-3.376899, -0.305975, 0.240038, -1.894711, 0.111512, 0.033456
-4.130774, -0.385615, -0.906498, -2.283700, -0.139869, 0.316851
-5.726587, -1.228818, -2.646044, -2.303081, -0.453439, -0.217561
-7.020952, -3.610093, -3.930518, -1.519591, -0.559174, -0.981649
-6.062545, -5.818606, -0.551631, -1.017147, 1.356327, -1.374308
-4.268586, -6.332844, 1.941452, 0.200315, 3.027508, -1.192706
-3.148194, -7.596793, 4.384647, 0.874895, 3.690128, -0.791629
-3.505612, -12.773407, 8.265829, 0.154358, 4.148778, -1.209241
-4.982841, -17.106499, 12.188190, 0.146885, 5.583071, -0.668799
-6.029609, -19.237316, 13.170471, -0.465330, 5.512274, -0.992911
-6.513743, -19.133764, 11.445983, -1.844194, 4.747158, -1.566659
-6.045357, -19.978506, 9.410104, -3.316493, 3.639148, -1.504778
-4.671458, -19.950745, 7.947123, -2.875868, 3.575025, -0.596652
-2.880158, -17.788544, 6.841634, -1.746389, 3.596828, 0.404383
-1.141286, -11.562178, 3.285415, -0.825304, 2.361107, 0.467665
-0.324335, -2.890183, -2.064392, -0.431914, 1.060600, -0.480631
-0.794056, -1.433249, -2.530978, 0.125865, 2.221455, -1.048019
-1.999212, -1.588074, -3.142448, -0.293000, 2.458523, -1.781075
-2.870210, -1.369753, -3.467495, -1.021037, 1.783314, -2.567110
-3.952312, -2.194725, -2.209120, -1.884242, 0.796559, -2.441031
-1.809349, -2.184989, -0.624618, -1.531780, 1.077211, -1.776295
-0.188429, -1.630835, 0.240817, -0.656102, 1.447128, -0.900934
0.619725, -0.748524, 1.315701, -0.141051, 0.801221, 0.040884
0.411493, 0.398036, 2.429992, 0.334722, -0.937607, 0.999428
-0.527702, 2.896540, 3.485734, 1.342376, -1.170345, 1.866085
-1.570565, 3.432086, 3.017896, 1.195047, -1.863257, 1.704760
-2.876502, 3.345160, 1.976379, 0.332596, -2.772709, 1.076063
-4.867683, 3.814012, 0.327180, -1.115604, -3.416216, 0.493231
-4.533254, 3.943724, -0.794494, -0.907900, -3.154460, 0.953825
-3.243627, 4.141579, -0.703777, -0.111606, -2.327683, 1.530565
-3.074638, 3.494037, -1.614096, 0.096179, -1.603528, 1.362959
-5.168560, 3.174387, -4.632276, -0.298234, -1.684559, 0.411089
-8.294462, 5.111906, -5.400171, 0.390839, -1.608549, 1.046773
-9.923225, 5.392068, -6.236441, 0.204666, -2.143247, 0.423273
-10.446768, 4.987446, -5.879592, -0.421809, -2.496604, -0.903243
-8.366142, 5.525712, -3.642258, -0.983650, -2.666750, -2.709635
-5.469662, 6.348416, -1.334561, 0.279586, -1.969343, -2.983799
-3.074142, 7.136919, -0.136932, 1.002838, -0.910414, -2.522094
-1.153596, 4.825128, 1.003252, 0.690187, 0.127593, -2.116875
-0.635138, -0.417945, 3.052704, -1.018479, 0.198495, -1.442137
-2.554196, -2.988992, 4.716088, -1.395795, 0.358550, 0.078624
-3.917644, -4.844521, 5.261336, -1.956670, -0.296159, 0.458460
-5.513698, -6.872238, 4.238780, -2.587976, -1.260834, 0.311198
-4.849080, -9.093312, 3.182991, -2.373018, -2.059422, -0.398696
-2.926874, -10.496464, 4.235010, -2.030764, -2.074368, -0.509009
-0.778718, -9.018600, 5.074560, -1.012588, -1.428027, -0.187422
-0.135556, -8.521043, 4.057829, -0.541230, -0.862634, 0.138938
-2.124562, -13.436831, 2.052866, -1.129259, -0.112892, 0.778578
-5.021557, -21.499849, 3.386658, -1.525409, 0.954026, 2.336311
-7.042827, -25.980869, 3.904414, -2.346207, 0.990453, 2.755105
