-1.598194, -0.015916, 2.736899, 0.032422, -0.864251, 0.204285
-3.369856, 0.086460, 4.694501, -0.253282, -1.837915, -0.034422
-5.718994, 0.534286, 5.824608, -0.855979, -3.000103, -0.610177
-6.720702, 1.722918, 6.567723, -0.713860, -3.107504, -0.474337
-8.168680, 3.628417, 6.403834, -0.723001, -3.196900, -0.880368
-8.894646, 6.419129, 6.035133, -0.047752, -2.354264, -0.888660
-10.609991, 8.787857, 5.422716, -0.013933, -2.276854, -1.584692
-11.228674, 10.837614, 4.929767, 0.463536, -1.642979, -1.880885
-10.333053, 12.177955, 4.803889, 0.049809, -1.404829, -1.980584
-8.062424, 12.648123, 4.947141, 0.302583, -0.574813, -1.093575
-7.675214, 13.377447, 5.107641, -0.033921, -0.518378, -0.794544
-6.894495, 13.729555, 5.307905, 0.047758, -0.285041, -0.157304
-7.792803, 14.263910, 5.403289, -0.729190, -0.446962, -0.261981
-7.598609, 14.020871, 5.079113, -1.104560, -0.114062, -0.023016
-8.408562, 13.756235, 4.500422, -2.077468, -0.455761, -0.368852
-8.024714, 13.361552, 4.167613, -2.021832, -0.097639, -0.175438
-11.700223, 13.231086, 2.906294, -2.690992, -0.686051, -0.678895
-13.169386, 12.764469, 2.200118, -2.338506, -0.610591, -0.398483
-15.525941, 13.214594, 1.778373, -2.598039, -0.865290, -0.688597
-15.748922, 13.545996, 2.069340, -2.000145, -0.603073, -0.505628
-16.967602, 14.223951, 2.596849, -2.113881, -0.720009, -0.450989
-16.016190, 13.897854, 3.435135, -1.555214, -0.214138, 0.125789
-16.497990, 13.663353, 3.850484, -1.776746, -0.293460, 0.086189
-15.212752, 13.118023, 4.478371, -1.248311, 0.169016, 0.653321
-16.460512, 11.661189, 1.671788, -1.967117, 0.568078, 0.435283
-15.675984, 9.810475, -0.500781, -1.845771, 1.515006, 0.917105
-16.594120, 8.707195, -2.354515, -2.218776, 2.053319, 0.988656
-16.181065, 8.079084, -3.030520, -1.960594, 2.751121, 1.323429
-16.490238, 7.541018, -3.842458, -2.127704, 2.551996, 1.147333
-14.471691, 6.522281, -3.946918, -1.614803, 2.610489, 1.093496
-13.679420, 5.325557, -4.611151, -1.840032, 2.198887, 0.481533
-11.666792, 4.496587, -4.187947, -1.213611, 2.543824, 0.584918
-13.828194, 5.351200, -3.314052, -1.853567, 0.878586, 0.720212
-14.058657, 6.379467, -1.751236, -1.775951, -0.147615, 1.537281
-15.968178, 7.327041, -0.955020, -2.189185, -1.553715, 1.757649
-16.390551, 8.116652, -0.042395, -1.992453, -2.177903, 2.070397
-17.608345, 8.561632, 0.657696, -2.339165, -3.621498, 1.818564
-16.638042, 8.775111, 1.999204, -2.217495, -4.625629, 1.752726
-17.075701, 8.697725, 2.677041, -2.747210, -6.277528, 1.216611
-15.694342, 8.814193, 3.752830, -2.569098, -6.686991, 1.335856
-16.340017, 9.832549, 3.824084, -2.495300, -6.940515, 1.924154
-14.837168, 10.558242, 3.767522, -1.626283, -5.911542, 2.782799
-15.501892, 11.347305, 3.357488, -1.441523, -6.061293, 2.867868
-15.017277, 11.717176, 3.067338, -1.086494, -5.588545, 3.031532
-16.116604, 12.047018, 2.071011, -1.351078, -6.006583, 2.866386
-14.840052, 11.789882, 0.925724, -1.118702, -5.358603, 2.968658
-14.924698, 11.458678, -0.742968, -1.310400, -5.504866, 2.686042
-13.210588, 11.138618, -1.504420, -0.732724, -4.485138, 2.768187
-15.138342, 9.302863, -0.527558, -1.587244, -5.310600, 1.481493
-14.982802, 7.473005, 1.114754, -1.555540, -4.888009, 0.879236
-16.476873, 6.200696, 2.260831, -2.016016, -5.317620, 0.179192
-16.332289, 5.637120, 3.085165, -1.769282, -4.985167, 0.057903
-17.223427, 5.639799, 2.935421, -2.026567, -5.058156, -0.446399
-15.865842, 5.570161, 2.584452, -1.632363, -4.150160, -0.758087
-15.751056, 5.068884, 1.978644, -1.841527, -4.267045, -1.697439
-13.895650, 4.919596, 1.839455, -1.273191, -3.515369, -1.908318
-14.187209, 5.590851, 1.549955, -1.808964, -3.338737, -2.046843
-12.591009, 6.075314, 1.828531, -1.534917, -2.351363, -1.154688
-12.818241, 6.327373, 1.761879, -1.983165, -2.160463, -1.135570
-11.902385, 6.343745, 2.180829, -1.833181, -1.730689, -0.613622
-12.216785, 5.771308, 2.438751, -2.034889, -1.976685, -0.686950
-10.589136, 4.727501, 3.010592, -1.458423, -1.564677, -0.348975
-10.043715, 3.544223, 2.935342, -1.643465, -1.720246, -0.691976
-8.130671, 2.769662, 3.303949, -0.955096, -0.932882, -0.262019
-8.409680, 3.106564, 2.688682, -0.928509, -1.482448, -0.491945
-7.371731, 3.690106, 2.647532, -0.257429, -1.184284, -0.134574
-7.771206, 3.862437, 2.577243, -0.371640, -1.371477, -0.400582
-7.285449, 3.909281, 3.153794, -0.116422, -0.880759, -0.284849
-8.039139, 3.002486, 3.616641, -0.531508, -0.980621, -0.789881
-7.675032, 1.644999, 4.797677, -0.632782, -0.270841, -1.013357
-8.191874, -0.101613, 5.687023, -1.281482, -0.236482, -1.803991
-7.362208, -1.228147, 6.789817, -1.216007, 0.528349, -1.748773
-9.823651, -1.478583, 5.636806, -1.780066, 0.328533, -2.246552
-10.334543, -0.700308, 4.426863, -1.414263, 0.771343, -1.773074
-11.715354, -0.171482, 3.107758, -1.609222, 0.556839, -1.982398
-11.409529, 0.677680, 2.382306, -1.406383, 0.834869, -1.715768
-12.061846, 1.266761, 1.364443, -1.421373, 0.420268, -1.642456
-10.955113, 2.306127, 0.643167, -0.803260, 0.729133, -1.011550
-10.932570, 2.619852, -0.570868, -0.840782, 0.344044, -0.933452
-9.614370, 3.137316, -0.730722, -0.245963, 0.871734, -0.171783
