-3.493135, -5.130495, -2.771914, -2.337658, -2.230055, -2.082817
-3.839606, -5.627179, -2.748618, -2.087230, -1.944114, -1.603411
-4.886019, -4.210785, -1.810569, -2.306618, -1.960789, -1.287090
-6.745968, -1.402689, 0.485457, -2.389465, -1.781580, -0.455955
-8.736991, 0.309069, 2.496849, -2.347097, -1.578392, 0.231226
-9.523098, 0.506145, 2.960492, -2.430146, -1.756455, 0.351906
-9.606483, -0.034180, 2.603459, -2.501746, -1.784536, 0.076919
-9.692055, -2.196470, 2.342253, -3.250729, -1.742701, -0.618734
-9.431479, -2.966184, 2.503816, -3.334436, 0.177107, -0.990667
-7.798395, -2.676290, 2.587535, -2.469086, 1.361639, -0.586473
-5.540956, -1.680977, 1.374931, -1.850241, 2.371667, -0.115312
-3.358915, 0.445747, 0.483417, -1.804452, 3.443814, -0.483267
-4.526774, 2.688278, 2.033249, -1.878969, 4.723123, -0.027282
-5.540289, 3.173473, 2.330009, -2.421775, 4.637089, -0.606964
-6.349926, 3.916722, 2.141676, -2.927825, 3.761176, -1.266634
-7.571174, 5.902667, -0.180730, -3.851872, 3.498103, -2.024013
-6.941614, 8.192874, -0.128449, -3.612744, 4.980994, -1.483658
-5.478672, 9.424040, 0.303892, -2.768999, 5.940301, -0.584812
-3.913796, 10.268679, 0.249556, -1.825403, 6.186690, -0.238893
-4.029323, 14.681501, -0.258305, -1.180804, 6.850895, -0.110499
-5.774539, 22.225164, 0.566663, -0.862376, 10.479329, 0.471102
-7.465546, 24.866055, 0.431466, -1.218415, 11.591404, 0.320735
-8.958387, 23.375820, -0.571905, -1.803675, 10.586505, -0.141177
-10.981704, 20.702469, -1.140692, -2.566636, 9.252488, -1.220293
-11.118823, 21.108875, -0.638762, -1.603246, 9.223901, -0.879854
-9.421141, 19.525757, 0.426383, -0.436834, 8.481027, -0.253202
-8.047812, 13.815895, 0.018353, -0.301163, 4.953648, -0.126051
-10.462931, 7.914140, -1.811053, -1.195624, 0.325367, -0.775899
-15.362601, 13.451635, -2.794190, -1.628509, 0.767625, -0.537170
-17.811512, 15.697306, -3.427684, -2.223823, 0.731579, -0.717161
